5000
1000
21.283109317916214	47.2017981963212	0.5	255	255	255
144.71172941439835	746.0295204873207	0.5	255	255	255
5.900608630159953	618.6370479751334	0.5	255	255	255
504.5142323971089	473.8574230350272	0.5	255	255	255
488.29708889349143	818.2478318842103	0.5	255	255	255
682.2168003652392	582.8144683512938	0.5	255	255	255
267.5590949586023	440.5922425759475	0.5	255	255	255
307.9175129660324	67.02252530485974	0.5	255	255	255
450.8506894412688	523.6129769776677	0.5	255	255	255
395.21796149374154	142.86213375770885	0.5	255	255	255
947.2306353877868	809.0818123173348	0.5	255	255	255
363.5805202233797	268.8754860730027	0.5	255	255	255
446.26157498545405	173.07317969799985	0.5	255	255	255
187.64370288166032	508.454936085325	0.5	255	255	255
920.8697423203349	185.31051715799464	0.5	255	255	255
992.7396449084289	21.60312420080379	0.5	255	255	255
105.04821938460307	625.1747008616722	0.5	255	255	255
155.11614698588184	594.1196714862101	0.5	255	255	255
714.377651098656	607.3595149424333	0.5	255	255	255
110.87322025813684	890.8911585391797	0.5	255	255	255
400.9727401893558	951.6035609671461	0.5	255	255	255
629.3817914162006	554.5301935719759	0.5	255	255	255
564.3447560883494	568.6243562527435	0.5	255	255	255
264.9606183190665	361.43061646494255	0.5	255	255	255
175.8031259494014	928.3248563479598	0.5	255	255	255
64.84426908405882	394.37548175686743	0.5	255	255	255
716.4028559251929	126.53849444784449	0.5	255	255	255
381.9840443059056	594.1553342655034	0.5	255	255	255
177.07579363783665	673.0235559407747	0.5	255	255	255
817.9804134990197	112.22426070291624	0.5	255	255	255
824.4684593809088	886.1139819061949	0.5	255	255	255
904.4541696343784	602.2415507670355	0.5	255	255	255
97.14001263281557	698.3776468843411	0.5	255	255	255
120.42089091271512	960.4174572469467	0.5	255	255	255
564.158556039804	752.8300437366418	0.5	255	255	255
238.7411056095179	52.90106126246297	0.5	255	255	255
351.7652734856852	900.695082035909	0.5	255	255	255
796.4767094387803	653.0197700133498	0.5	255	255	255
823.659916976956	599.401222325156	0.5	255	255	255
691.9916274291027	151.99895548609666	0.5	255	255	255
586.5929218486676	253.44580740297218	0.5	255	255	255
525.8926358805177	603.8615561360276	0.5	255	255	255
85.3332774759793	240.95602985128085	0.5	255	255	255
323.41423243961134	318.52742904302846	0.5	255	255	255
149.71314324186181	225.22004690538955	0.5	255	255	255
702.6089719558358	526.7022581393619	0.5	255	255	255
861.3336830438831	363.1575860752061	0.5	255	255	255
385.7129199527567	605.9667590953296	0.5	255	255	255
18.648984111077958	191.64399580590063	0.5	255	255	255
190.31296652036102	979.5466722591545	0.5	255	255	255
296.52814959537443	297.79743929961313	0.5	255	255	255
282.45149262679	77.564658041681	0.5	255	255	255
920.0279807662142	360.7844205990467	0.5	255	255	255
525.5608758940162	685.1453781109421	0.5	255	255	255
301.991911613541	790.3935486183059	0.5	255	255	255
217.12876753173916	592.5655057744159	0.5	255	255	255
630.2233424220103	981.5732794436095	0.5	255	255	255
369.2522096622859	709.7104745244401	0.5	255	255	255
832.3646103249412	154.32434806209005	0.5	255	255	255
959.747100399797	710.4203985791197	0.5	255	255	255
695.2454312942408	854.7834362454857	0.5	255	255	255
257.2371815080376	831.8777402858424	0.5	255	255	255
170.3475541350058	456.0291182452746	0.5	255	255	255
406.65415669460805	670.0094035020584	0.5	255	255	255
58.16512089473491	416.08715617081606	0.5	255	255	255
950.8387757852539	683.9468637956317	0.5	255	255	255
331.62330650423144	625.8071449168038	0.5	255	255	255
859.4404447593801	650.907380933675	0.5	255	255	255
332.350006446284	910.7281204201591	0.5	255	255	255
938.0706058527345	497.43062941562835	0.5	255	255	255
953.4789793802282	638.7456590513948	0.5	255	255	255
198.6729395583394	773.7244289572977	0.5	255	255	255
708.7949219009499	429.3386107906255	0.5	255	255	255
886.3317290099651	534.9443990391288	0.5	255	255	255
280.41427129926524	160.3088963236565	0.5	255	255	255
378.24644055352553	546.5522302549141	0.5	255	255	255
735.8279833520004	824.4329818363742	0.5	255	255	255
97.35992932933767	540.4673056490822	0.5	255	255	255
110.01572512992507	301.1188740975962	0.5	255	255	255
916.1339235540204	714.5477947034076	0.5	255	255	255
459.4733078491763	777.1084676573582	0.5	255	255	255
265.2244618635643	790.0061174185473	0.5	255	255	255
812.3783116277349	375.4591285391381	0.5	255	255	255
307.3170457918681	719.6854686711806	0.5	255	255	255
662.7516944627441	533.4850297225869	0.5	255	255	255
88.1394789498302	574.6933306794105	0.5	255	255	255
786.355582805387	808.0332393298618	0.5	255	255	255
534.6779523030721	227.70875630262466	0.5	255	255	255
192.20069227752023	80.4150170863117	0.5	255	255	255
534.8797802900352	198.35048756650653	0.5	255	255	255
965.9197024530938	583.5086022786206	0.5	255	255	255
103.63408676030805	429.31302496603394	0.5	255	255	255
609.8949621827088	779.9940995342427	0.5	255	255	255
816.5796083397711	821.5482096079015	0.5	255	255	255
239.9127840782036	883.3774188702794	0.5	255	255	255
276.2964470305834	72.5904985913961	0.5	255	255	255
659.2485285020955	732.4049081198744	0.5	255	255	255
364.6961679382884	734.1938015074464	0.5	255	255	255
898.4701357934662	804.6656238185524	0.5	255	255	255
430.9334281887385	433.7686483265586	0.5	255	255	255
282.87989438566274	386.62419542751957	0.5	255	255	255
365.91874817429107	888.678326172291	0.5	255	255	255
469.3976843386807	305.02125027560425	0.5	255	255	255
722.5209540303374	683.2733469852991	0.5	255	255	255
180.8215201496217	168.52524059476758	0.5	255	255	255
654.8051924750378	775.6136103507016	0.5	255	255	255
557.7837828843459	768.7134678554556	0.5	255	255	255
470.16019789924013	354.14788926521965	0.5	255	255	255
147.3547204423129	145.90633378271335	0.5	255	255	255
14.926378846751742	974.1911042846076	0.5	255	255	255
552.127458735206	838.0735770570171	0.5	255	255	255
947.1442867773977	869.8592963630572	0.5	255	255	255
674.751322960778	999.9769533679612	0.5	255	255	255
189.30038919859282	959.193479425316	0.5	255	255	255
310.2638047712111	404.908979176958	0.5	255	255	255
499.45534160622464	338.52305911939374	0.5	255	255	255
562.2032265518418	822.8325525011367	0.5	255	255	255
150.89754376825383	996.6903288232772	0.5	255	255	255
188.36814606069484	906.4217256731991	0.5	255	255	255
168.47261448774353	70.57761166048948	0.5	255	255	255
518.2213727858608	510.449441646041	0.5	255	255	255
433.997227072795	210.44912991182008	0.5	255	255	255
